conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1944583260560080980,Mon Jul 14 02:22:32 +0000 2025,0,Oli Mesin Bensin &amp; Diesel Galon 4L SHELL HELIX HX3 20W-50 HARGA : 180.000 NETT (TIDAK NEGO) Active Cleansing Technology sebagai perlindungan mesin LOKASI : KOTA HARAPAN INDAH BEKASI / DUTAMAS JELAMBAR JAKARTA BARAT https://t.co/iQal2q74B2,1944583260560080980,https://pbs.twimg.com/media/GvyMK1rXMAE9zOJ.jpg,,in,,0,0,0,https://x.com/undefined/status/1944583260560080980,76230016,
1944274512968921238,Sun Jul 13 05:55:41 +0000 2025,3,WTS GSX-R 2017 150CC bagus KM 28RB EK-CHAIN Jok leather bensin selalu ron 95 shell / 98 merah. 15jt nego. https://t.co/dZGg56f0xz,1944274512968921238,https://pbs.twimg.com/media/GvtzXW_XsAACXdn.jpg,,in,,0,1,0,https://x.com/undefined/status/1944274512968921238,1742612039753924610,
1944046540936687697,Sat Jul 12 14:49:48 +0000 2025,0,Ternyata beli bensin pake member Shell enak banget harganya kena diskon seliter Mayan banget anjir Fuck you Pertamina hahaha,1944046540936687697,,,in,,0,0,0,https://x.com/undefined/status/1944046540936687697,1023482069907726337,
1943792417452306800,Fri Jul 11 23:07:50 +0000 2025,0,@detikcom Kalau gua beli bensin di @Shell bukan di @pertamina apakah artinya saya merugikan negara @KejaksaanRI @mohmahfudmd ..?? Yang namanya dagang kalau kualitasnya setara lebih baik cari harga yang lebih kompetitif .. Jangankan atas nama lembaga negara atas nama keluarga g bisa.,1943809486889922701,,detikcom,in,,0,0,0,https://x.com/undefined/status/1943809486889922701,1326978767823261697,
1943269371616600419,Thu Jul 10 11:21:37 +0000 2025,0,ranking things i d replace my pee with : 1. es cendol 2. kopi tuku 3. air mata tifosi 4. jean paul gartier 5. liquor 6. bensin shell v-power nitro+ 7. kecap bangau 8. 3 table spoons of vinegar 9. baby oil 10. perahu,1943269371616600419,,,in,,0,3,0,https://x.com/undefined/status/1943269371616600419,4835182604,
1943177715458412787,Thu Jul 10 05:17:24 +0000 2025,13,kalian yg pilih naik Lion daripada Garuda pilih nabung di BCA daripada di BRI pilih beli bensin di Shell daripada di Pertamina pilih beli lilin daripada pake listrik PLN harus diadili seperti @tomlembong karena telah menguntungkan swasta dan merugikan negara! ,1943177715458412787,,,in,,1,0,6,https://x.com/undefined/status/1943177715458412787,2990543688,
1942976462857941075,Wed Jul 09 15:57:42 +0000 2025,0,day 1 tuku bensin shell,1942976462857941075,,,in,,0,0,0,https://x.com/undefined/status/1942976462857941075,1271455962331615234,
1942889758985998723,Wed Jul 09 10:13:10 +0000 2025,0,Bohong kan dosa kalo bohong pas isi bensin shell ditanya punya member atau enggak jawabnya enggak padahal punya karna males antri itu dosa ga?,1942889758985998723,,,in,,0,0,0,https://x.com/undefined/status/1942889758985998723,734344836,
1942879637907914777,Wed Jul 09 09:32:57 +0000 2025,1,Gais kalian ngisi bensin pertalite apa Pertamax atau shell? PICHE KOTA AT MISS INDONESIA #PicheMissIndo2025 #PicheKota,1942879637907914777,,,in,,0,4,0,https://x.com/undefined/status/1942879637907914777,1660597163733426176,
1942618702199087186,Tue Jul 08 16:16:05 +0000 2025,0,Lagi di shell beli bensin. Mau payment eh kedengeran orang mau bayar beli bensin pake kredivo. What? Wkwkkw,1942618702199087186,,,in,,0,0,0,https://x.com/undefined/status/1942618702199087186,306047748,
1942553328321204599,Tue Jul 08 11:56:19 +0000 2025,0,gw ngisi bensin 180k di shell tapi ga naik ini gw ditipu apa mobil gw yg rusak yak https://t.co/za4btbibZ8,1942553328321204599,https://pbs.twimg.com/media/GvVV9BiasAAyduR.jpg,,in,,0,1,0,https://x.com/undefined/status/1942553328321204599,1141267738523885568,
1942414647371386885,Tue Jul 08 05:12:41 +0000 2025,0,@bubblushy @tanyarlfes masa?????? aku tiap hari isi bensin lho mau di shell mau di pertamina ga pernah turun mobil tinggal bilang aja. Kalau self service ya kayak di luar semua dikerjakan sendiri,1942451750994124826,,bubblushy,in,,0,2,0,https://x.com/undefined/status/1942451750994124826,1825135097240342528,
1942434451813982466,Tue Jul 08 04:03:56 +0000 2025,2,tadi beli bensin di SPBU shell mas masnya keliatan masih baru karena belom make seragam cuma make hitam putih + rompi ijo terang. beliau detail banget pas sambil ngisi nozzle kalo di shell lagi ada undian ke singapore buat member dengan minimal pembelian.,1942434451813982466,,,in,,0,0,0,https://x.com/undefined/status/1942434451813982466,1606006965783519232,
1942414647371386885,Tue Jul 08 02:59:51 +0000 2025,3,@IlhamKreativ @tanyarlfes Kalo gak ada BP/Shell isi bensin pake air ya,1942418325222703550,,IlhamKreativ,in,,0,1,0,https://x.com/undefined/status/1942418325222703550,1182217795,
1942414647371386885,Tue Jul 08 02:56:41 +0000 2025,6,@tanyarlfes NGAPAIN BELI BENSIN DI PERTAMINA BJIR MENDING BELI DI SHELL ATAU BP DAH,1942417526941704659,,tanyarlfes,in,,2,1,0,https://x.com/undefined/status/1942417526941704659,357468516,
1942409394400227493,Tue Jul 08 02:24:22 +0000 2025,4,kenapa ya shell itu kaya lebih enak dilihat dibanding pom bensin lainya https://t.co/ZshWXRABdX,1942409394400227493,https://pbs.twimg.com/media/GvTTCDXWEAEwV4A.jpg,,in,,0,0,0,https://x.com/undefined/status/1942409394400227493,1889974597103370240,
1941864001656484207,Sun Jul 06 14:17:10 +0000 2025,0,Niat hati keluar isi bensin malah kejebak banjir 2 jam setengah di shell anjeng. Ujung²nya dorong motor dulu baru nyalain anjeng mana panjang pula banjirnya,1941864001656484207,,,in,,0,2,0,https://x.com/undefined/status/1941864001656484207,705913226463084545,
1941858200049102899,Sun Jul 06 13:54:07 +0000 2025,0,hidup dari bunga deposito adalah impianku tak lupa menjadi ibu kos yang didepan kos ada indomaret buat warisan ke anak pertama trs kalo isi bensin di akr kalo ga shell bisnis joinan sm suami,1941858200049102899,,,in,,0,0,0,https://x.com/undefined/status/1941858200049102899,1897757571509108741,
1941748081411883092,Sun Jul 06 06:36:33 +0000 2025,0,pom bensin shell udah masuk isla nublar,1941748081411883092,,,in,,0,0,0,https://x.com/undefined/status/1941748081411883092,1414747717977337865,
1941720121757794537,Sun Jul 06 04:45:27 +0000 2025,8,Bensin shell naik aku mau naik transportasi umum hari ini,1941720121757794537,,,in,,0,2,0,https://x.com/undefined/status/1941720121757794537,1594923500879609856,
1940023226345955585,Tue Jul 01 12:22:35 +0000 2025,8,AK MAU CERITAA! jadi ceritanya aku lg isi bensin kan di shell trs mas2nya nawarin promo kalo beli kopi 1 liter dapet tumblr trs ayahku nawarin lah ke aku aku jelas mau kan. terus ekspresi mas2nya langsung happy banget trs pas ngambilin kopinya mas2nya jalan sambil loncat2 gitu,1940023226345955585,,,in,,0,4,0,https://x.com/undefined/status/1940023226345955585,1889672602408591362,
1939859473302265876,Tue Jul 01 10:03:02 +0000 2025,1,@budi_nugraha86 @innovacommunity Di BP ada point gitu ga sih bang? Soalnya gw kalo isi di Shell kan dpt poin ya. Point nya buat isi bensin motor. Mayan gratis jadinya ,1939988104695161134,,budi_nugraha86,in,,0,2,0,https://x.com/undefined/status/1939988104695161134,43333910,
1939947694539129057,Tue Jul 01 07:22:27 +0000 2025,3,Bensin terbaik untuk kendaraan bermotor saat ini. Pendapat tidak populer ini berdasarkan pengalaman saya selama 2 bulan terakhir ini transisi dari bensin Shell Super ke bensin RON92 Exxon Mobil. Efek yang terasa mesin lebih halus dibanding bensin Shell. https://t.co/TBokUWoEEX,1939947694539129057,https://pbs.twimg.com/media/GuwUI7UWsAAou7m.jpg,,in,,0,2,0,https://x.com/undefined/status/1939947694539129057,18601004,
1939937230795284510,Tue Jul 01 06:40:52 +0000 2025,15,Harga BBM Pertamina-Shell Naik Ingat Isi Bensin Sesuai Rasio Kompresi https://t.co/L86Jq4t8ix,1939937230795284510,,,in,,1,0,3,https://x.com/undefined/status/1939937230795284510,17128975,
1939875355399266720,Tue Jul 01 03:23:10 +0000 2025,0,@Nonamenoname898 @hrdbacot setuju! terus Shell tuh suasananya kaya mall bersih cerah dan terang gitu toiletnya jg bersih wangii. tiap isi bensin sll bilang mau sekalian di lap teh kaca mobilnya? full senyum ngisi 20 liter ron 92 cuma beda 6rb sama plat merah tp pelayanan shell gk bikin ngerasa rugi,1939887475893444810,,Nonamenoname898,in,,0,0,0,https://x.com/undefined/status/1939887475893444810,260734144,
1939878380608143742,Tue Jul 01 02:47:01 +0000 2025,60,Harga BBM naik di bulan Juli! Mari kita awali bulan Juli 2025 dengan kenaikan harga BBM. BP Shell Vivo hingga Pertamina menyesuaikan harga bensin dan diesel nonsubsidi mereka mulai dari Rp230-590 per liter. Siapa yang belum isi bensin? [via https://t.co/mrLSGCKnRW] https://t.co/S4AzhvJC2l,1939878380608143742,https://pbs.twimg.com/media/GuvUme4boAEsoeO.jpg,,in,,8,5,9,https://x.com/undefined/status/1939878380608143742,1268958732794261505,
1939875355399266720,Tue Jul 01 02:45:41 +0000 2025,1003,@hrdbacot Udah ga pernah isi pertamax lagi Shell: antrian ga panjang mesin lebih awet bensin lebih irit ternyata sering diucapin salam selamat pagi / siang / malam &amp; ucapan terima kasih staff mostly ramah So kenapa masih harus isi pertamax kalau di tempatmu dekat dengan Shell?,1939878043503534174,,hrdbacot,in,,34,45,52,https://x.com/undefined/status/1939878043503534174,1479882349898649600,
1939745919270072457,Tue Jul 01 02:32:15 +0000 2025,4,@CNNIndonesia Udah ga pernah isi pertamax lagi Shell: antrian ga panjang mesin lebih awet bensin lebih irit ternyata sering diucapin salam selamat pagi / siang / malam &amp; ucapan terima kasih staff mostly ramah So kenapa masih harus isi pertamax kalau di tempatmu dekat dengan Shell?,1939874665000050935,,CNNIndonesia,in,,0,5,1,https://x.com/undefined/status/1939874665000050935,1479882349898649600,
1939718170400682392,Mon Jun 30 16:25:13 +0000 2025,0,Alhamdulillah ada Shell di deket kosan jadi bisa isi bensin sebelum harganya naik https://t.co/luVqkd5LoV,1939721898927251956,https://pbs.twimg.com/media/GutGx4xacAAxO2P.jpg,mlnmlk,in,,0,0,0,https://x.com/undefined/status/1939721898927251956,171901541,
1939711065094582731,Mon Jun 30 15:42:10 +0000 2025,0,Segera isi bensin shell karena besok naik 500 perak,1939711065094582731,,,in,,0,0,0,https://x.com/undefined/status/1939711065094582731,180699160,
1939528814411088328,Mon Jun 30 07:17:45 +0000 2025,0,@aralfadil Yg bikin keselnya sekarang isi bensin di shell kalo motor ngantri ga disuruh pindah ke dispenser yg lain bang,1939584123225637342,,aralfadil,in,,0,0,0,https://x.com/undefined/status/1939584123225637342,1309305218987851789,
1939298590851272733,Sun Jun 29 12:25:24 +0000 2025,0,aku semakin cinta shell selalu ada promo mas nya baik baik yang difoto jg ganteng dan bensin nya wangi aku suka aku suka,1939299157971448000,,cattotease,in,,0,0,0,https://x.com/undefined/status/1939299157971448000,732951516730949635,
1939244094431297566,Sun Jun 29 08:46:36 +0000 2025,0,cibiru-bojongs dgn bensin satu batang soalnya di cibiru gak ada shell tp gpp dah aman kahimku dah penuh lg https://t.co/wKyruOTXR3,1939244094431297566,https://pbs.twimg.com/media/GumUOEGXkAA13v2.jpg,,in,,0,0,0,https://x.com/undefined/status/1939244094431297566,1751271302219059200,
1939216805953966297,Sun Jun 29 06:58:10 +0000 2025,0,Gais menurut kalian gua salah ga sih? Jadi tadi siang abis ngedrop teteh ke travel gua rencana isi bensin mobil karna udah mau abis. Masuk shell terdekat dan buat masuk doangnya mayan antri tapi ga begitu banyak emang kebetulan aja pom bensinnya agak kecil,1939216805953966297,,,in,,1,2,0,https://x.com/undefined/status/1939216805953966297,1570660561553326080,
1938950420606656614,Sat Jun 28 13:19:38 +0000 2025,0,gua baru kali ini liat poster charles sama lewis segede gaban di bekasi. 2x pula. satu di shell pom bensin satu lagi di puma,1938950420606656614,,,in,,0,0,0,https://x.com/undefined/status/1938950420606656614,74355920,
1938912799767568620,Sat Jun 28 10:50:09 +0000 2025,0,Demi isi shell kuat juga ini bensin dari seskoal sampe pom deket rumah https://t.co/1UdEaTJ6TY,1938912799767568620,https://pbs.twimg.com/media/Guhm6kKWQAAx14b.jpg,,in,,0,0,0,https://x.com/undefined/status/1938912799767568620,1668907627496222720,
1938896536567718150,Sat Jun 28 09:45:31 +0000 2025,0,Pengalaman unik yg mungkin bermanfaat utk yg lain. Saya pengguna HRV Gen-3 sebelumnya isi Shell saat pulkam di KM 287A isi Pertamax tanpa sadar pengukur bensin tidak bertambah sama sekali. Sdh negatif thinking ternyata naiknya perlahan stlh 30 menit baru full.,1938896536567718150,,,in,,0,0,0,https://x.com/undefined/status/1938896536567718150,708676766810767366,
1938597311355232298,Fri Jun 27 13:58:38 +0000 2025,0,draining ngt anj hari ini ke wahoo panas-cape-pegel terus ketemu ikea terus balik bensin abis ke shell dulu yg penuh salah jalan macet dari tol sampe pvj CAPEK,1938597845462089743,,stvrace1,in,,0,0,0,https://x.com/undefined/status/1938597845462089743,1903136915991486464,
1938550438804210032,Fri Jun 27 11:03:51 +0000 2025,0,@OGendut81 Oo dulu Shell boleh jual ya. Mayak. Aku dek Malang iki beberapa kali ke spbu kok ndak enek jual solar. Dulu dek pom bensin pertigaan arah Bu Kris itu jual tp terakhir sana kok gak jual kok yo tepak adoh sisan. Wes tak beli dek Pen2 ae nanti menisan arah plg Mas. Makasih2 ,1938553858185179531,,OGendut81,in,,0,0,0,https://x.com/undefined/status/1938553858185179531,785128426948534272,
1937901412916318649,Fri Jun 27 08:01:37 +0000 2025,0,@sosmedkeras Sejuta tuh sekali keluar njir Keluar Nih Beli bensin mobil di shell dah 350 makan 250 lah sisa 400 paling buat Nonton beli rokok sama Martabak Kalo anterin pulang doi anjirr. Padahal dulu kata bokap gw beli lemari 30 ribu dah bagus awet sampe gw gede masih bagus ,1938508001700417802,,sosmedkeras,in,,0,0,0,https://x.com/undefined/status/1938508001700417802,1485119860451721218,
1938269259920248925,Thu Jun 26 16:12:57 +0000 2025,0,Udah feeling aki mobil mau abis bener aja barusan abis isi bensin ga bisa di starter mobilnya wkwk Untung aja di shell ada bengkelnya‍‍,1938269259920248925,,,in,,0,0,0,https://x.com/undefined/status/1938269259920248925,252021882,
1938166851433111605,Thu Jun 26 09:38:55 +0000 2025,0,@sbyfess Kak aku juga sama kayak kamu. Tapi aku tanyanya langsung ke orang bengkelnya. Bukan resmi atau pinggir jalan sih. Aku sekarang mau coba jadi member setia Shell (bukan cuma bensin tapi sama sparepart motor nya). Gratis kok untuk biayanya. Kamu tinggal beli alatnya aja,1938170099363635405,,sbyfess,in,,0,1,0,https://x.com/undefined/status/1938170099363635405,1314074832342904832,
1937818514599051468,Wed Jun 25 10:21:52 +0000 2025,0,Baru aja gw seneng ngisi bensin shell yg ron 98 ga nyampe 13k/L,1937818518164222081,,feelingr82day,in,,0,0,0,https://x.com/undefined/status/1937818518164222081,1623201378427625473,
1937798358975852552,Wed Jun 25 09:06:15 +0000 2025,0,@Schentz_ Harga bensin di indo overprice Kalo pertamina bajingan seperti biasanya kemungkinan naik Yang ngatur harga kan si bangsat ini shell dkk mah katanya 10rb jga dah untung,1937799487524868312,,Schentz_,in,,0,1,0,https://x.com/undefined/status/1937799487524868312,1190831739905568769,
1937519444026359826,Tue Jun 24 14:33:27 +0000 2025,0,gue selama ini isi bensin ke shell cileunyi. taunya ada shell yang agak lebih jauh tp jalannya aman yaitu shell phh mustofa. cuma lurus aja dari daerah kost gue. isi bensin ke cileunyi tuh cuma 15 - 20 menit aja tapi jalannya ngeri bgt. udah lah macet trs banyak truck gt,1937519444026359826,,,in,,0,0,0,https://x.com/undefined/status/1937519444026359826,377244409,
1937141918351413442,Mon Jun 23 13:33:18 +0000 2025,0,Eh tolong kenapa kalo isi bensin di shell selalu mobil yg diduluin. Kaya antrian motor panjang gue udh antri lama mobil yg baru dateng malah pergi duluan. Emang gitu kah sop nya,1937141918351413442,,,in,,0,0,0,https://x.com/undefined/status/1937141918351413442,1307974652485009408,
1937058130992755003,Mon Jun 23 11:13:53 +0000 2025,0,@xxtravert Coba makannya sambil main roleplay si anak jadi mobil yang jalan keliling mom jadi SPBU Shell. Jadi sekali muter harus isi bensin di SPBU Shell (makan). Ehh tapi makan sambil lari-lari gak bagus juga sihhh. Kalo gitu jangan ikutin saran aku.,1937106833858248860,,xxtravert,in,,0,0,0,https://x.com/undefined/status/1937106833858248860,223732156,
1936755975819759855,Sun Jun 22 11:59:42 +0000 2025,0,Beat mber saya minumnya bensin shell,1936755975819759855,,,in,,0,2,0,https://x.com/undefined/status/1936755975819759855,852460193346592769,
1936739138138710352,Sun Jun 22 10:52:48 +0000 2025,0,Masih agak ketar-ketir 1 juli nanti bensin bakalan naik berapa. Kalau shell super rentang 13-15 ribu masih okelah tapi kalau lebih dari rentang itu mungkin efek dominonya akan lebih cepet ke sektor lainnya.,1936739138138710352,,,in,,0,0,0,https://x.com/undefined/status/1936739138138710352,1552608638183047170,
1936717407877534150,Sun Jun 22 09:26:27 +0000 2025,2,Gua driver Ojol Wajib isi di SHELL Kenapa? Karena ada Bonus Poinnya yang bisa ditukar bensin lagi. Gak kayak Pertamina! TOLOL. Pemerintah Indonesia Ngambil Cuan Gede Banget tapi Jalanan Masih banyak yang berlubang &amp; bergelombang. DZALIM banget anjing https://t.co/NgPwPiEpCl,1936717407877534150,https://pbs.twimg.com/media/GuCaNx-bIAAk3K6.jpg,,in,,0,1,0,https://x.com/undefined/status/1936717407877534150,1888730179587244032,
1936616556819333335,Sun Jun 22 03:26:11 +0000 2025,0,@HanendaBarunaS G ngerti maaf. Cuma tau klo bensin Shell lebih bagus daripada bensin merah,1936626744989286580,,HanendaBarunaS,in,,0,1,0,https://x.com/undefined/status/1936626744989286580,1434404509246054402,
1936625189280002077,Sun Jun 22 03:20:00 +0000 2025,1,Jadi inget kemaren gua beli bensin ke pertamina setelah 1 taun selalu beli di shell auto shock dah biasanya di sambut dengan senyuman ramah giliran di pertamina di judesin dalem ati anjay gua disini beli yak bukan minta anjir ,1936625189280002077,,,in,,0,1,0,https://x.com/undefined/status/1936625189280002077,1244075157078945793,
1936146965626339642,Fri Jun 20 19:39:43 +0000 2025,0,bensin kendaraan gua shell masa iya gua harus jadi tifo cuuuyyyyy kalo ada petronas gua pake petronas wkwkwkkw,1936146965626339642,,,in,,0,0,0,https://x.com/undefined/status/1936146965626339642,1194102601291202560,
1936084549253075199,Fri Jun 20 15:31:41 +0000 2025,0,Mlsbgt hrs ngisi bensin fakkkkk knp shell jauh bgtsih,1936084549253075199,,,in,,0,1,0,https://x.com/undefined/status/1936084549253075199,3978109033,
1936016176284422334,Fri Jun 20 11:00:00 +0000 2025,1,Gak usah deg-degan lagi deh kalo bawa kendaraan~ Soalnya ada QRIS SUP3R PR0MO di Shell yang untungnya bikin hati tenang~ Yuk! Isi bensin di Shell pake QRIS SUP3R PR0MO sekarang! Periode promo: 1-30 Juni 2025 Maksimal Cashback Rp30.000 Minimal transaksi Rp300.000 https://t.co/HV5HFUmSV6,1936016176284422334,https://pbs.twimg.com/amplify_video_thumb/1935982447704838144/img/JNFGF61FiLrQywvk.jpg,,in,,1,1,0,https://x.com/undefined/status/1936016176284422334,1748271710904958976,
1935962105209033128,Fri Jun 20 07:38:00 +0000 2025,0,@yjwxo_09 shell (udah kayak isi bensin),1935965339743130008,,yjwxo_09,in,,0,1,0,https://x.com/undefined/status/1935965339743130008,1225945094311665665,
1935952429033672823,Fri Jun 20 06:46:41 +0000 2025,0,motor astrea isi bensin shell langsung enteng gini tarikannya,1935952429033672823,,,in,,0,1,0,https://x.com/undefined/status/1935952429033672823,1359543758409199621,
1935949700806685074,Fri Jun 20 06:35:51 +0000 2025,2,gw jg cewek tp gak goblok. motor rutin servis ganti oli rutin. ban 22 nya udh ganti baru sblm BOTAK. bensin gapernah smpe kering bgt isinya jg di shell. wkwkwk sebel bgt klo semua cewek dianggep acuh sm kendaraan. gak semua ya anjir. krn yg bisa kena bahaya bkn lu doang.,1935949700806685074,,,in,,0,1,0,https://x.com/undefined/status/1935949700806685074,565922008,
1935860195185369593,Fri Jun 20 03:10:38 +0000 2025,0,@orionnvesper @tanyakanrl Kalau pemakaian motor matic nya jarang-jarang bahkan jarak tempuhnya selama 6 bulan ratusan km aja dan pakai bensin shell v-power. Haruskah perawatannya seperti diatas?,1935898058019176755,,orionnvesper,in,,0,0,0,https://x.com/undefined/status/1935898058019176755,115977053,
1935366126361526496,Thu Jun 19 09:00:49 +0000 2025,0,Pas lagi jalan pulang mampir ke shell buat ngisi bensin. Pas mau bayar pake qris eh ada notif dari toped pesanan masuk banyak bener. Kirain order lampu gataunya diorama. Mana banyak bener order nya. Mau sedih krna gabisa pulang ketemu istri tapi ini rezeki https://t.co/EZn5CdIQKh,1935623792782717026,https://pbs.twimg.com/media/Gty3k00WUAAU-hf.jpg,wisprak,in,,0,0,0,https://x.com/undefined/status/1935623792782717026,1642034953075716097,
1935541227367318000,Thu Jun 19 07:27:08 +0000 2025,0,@audiraafian @minyuwnki @AldhitamaR Bener jd sobat Shell kalo yg versi bensin wkwkwk,1935600219368149204,,audiraafian,in,,0,0,0,https://x.com/undefined/status/1935600219368149204,133670658,
1935567020449481116,Thu Jun 19 05:15:13 +0000 2025,0,Baru kali ini naik gocar agya isi bensin di shell. Maafin aku yg underestimate kamu bang ,1935567020449481116,,,in,,0,0,0,https://x.com/undefined/status/1935567020449481116,83076226,
1935317098726854773,Wed Jun 18 12:42:11 +0000 2025,8,Biar bisa nabung sekaligus kurangin pengeluaran bisa nabung di rek-wallet (rekening bank di e-wallet dari OVO) namanya OVO Nabung.. ini klo transaksi rutin bisa dapet banyak dapat cashback yang masuk ke OVO Points dari berbagai transaksi.. Contohnya isi bensin di Shell dapat https://t.co/53w3rzMPu7,1935317117357932666,https://pbs.twimg.com/media/GtugqC2XcAI2Esj.jpg,AsahPolaPikir,in,,0,1,0,https://x.com/undefined/status/1935317117357932666,707150846,
1935177347373875336,Wed Jun 18 03:26:48 +0000 2025,0,Berhasil dua kali berturut-turut isi bensin eksklusif Shell hari ini putus streaknya karena buru-buru ,1935177347373875336,,,in,,1,0,0,https://x.com/undefined/status/1935177347373875336,1483116301803728899,
1935152864168657098,Wed Jun 18 01:57:54 +0000 2025,50,Pom bensin paling sering kita lihat ada PTT Bang hak PT sama Caltex Shell dan beberapa pom nggak populer juga ada tapi tidak banyak Yang lucunya disini beli bensin selalu dapet air mineral 1.5 liter gratis https://t.co/MD30xG4599,1935154978152399175,https://pbs.twimg.com/media/GtsNMk_aQAMBoLY.jpg,ridwanhr,in,,0,6,4,https://x.com/undefined/status/1935154978152399175,43922847,
1935005375004381683,Tue Jun 17 16:03:26 +0000 2025,1,halo semuanya selamat malam/pagi/siang mau minta tolong kalo ada yang liat motor ini bisa chat atau hub 089512528189 jadi kakak sepupuku dihipnotis di deket pom bensin shell sasak jarang yang diambil dompet sama hp infinix hot 30 ktpnya atas nama kuku raka pratama https://t.co/v0UhMNqOpT,1935005375004381683,https://pbs.twimg.com/media/GtqFIPya8AAsyXO.jpg,,in,,0,1,0,https://x.com/undefined/status/1935005375004381683,1802353569536040960,
1934841475583688959,Tue Jun 17 05:12:10 +0000 2025,1,sedikit cerita tadi pagi kami sempet isi bensin dulu di @Shell bekasi. dan ada cerita jadi mbak² operator ini nawarin buat sekalian borong jajanan / kopi seliternya katanya lagi promo. dia jg nawarin bisa sekalian nuker shell go+ nya seliter jadi 40k (cont..) https://t.co/mQN6IT7TOx,1934841475583688959,https://pbs.twimg.com/media/GtnwCg7a0AA6lMN.jpg,,in,,0,1,0,https://x.com/undefined/status/1934841475583688959,1921168661169270784,
1926615648743891443,Mon Jun 16 12:40:37 +0000 2025,0,@Charlesu ayuk lah kak shell mah bakal ngasih kaka bensin banyak. lha akuuu?? nungguin kakak ngasih,1934591946418450665,,Charlesu,in,,0,1,0,https://x.com/undefined/status/1934591946418450665,63951709,
1934287488249680043,Sun Jun 15 16:30:49 +0000 2025,0,baru pertama kali isi bensin shell pake ron 95 ternyata nyaman juga,1934287488249680043,,,in,,0,0,0,https://x.com/undefined/status/1934287488249680043,1179785022099714048,
1934198136416956441,Sun Jun 15 10:35:46 +0000 2025,0,Orang yg isi bensin di shell trus motornya parkir gitu aja deket pomnya itu orang egois. Ada tempat parkir loh buat pinggirin motornya biar ga menghalangi orang laen,1934198136416956441,,,in,,0,0,0,https://x.com/undefined/status/1934198136416956441,1117632463277191168,
1933853202115383744,Sun Jun 15 09:51:22 +0000 2025,0,@AbCdEfG002134_ @draftanakunpad3 Haloo mesin aman servis rutin bensin isi shell Surat lengkap pajak aktif Beat 2016 hitam 9 5 nego,1934186964267500027,,AbCdEfG002134_,in,,0,0,0,https://x.com/undefined/status/1934186964267500027,1243555022115201024,
1934178028227281292,Sun Jun 15 09:15:51 +0000 2025,0,Sebagai orang pemula isi bensin motor shell menjadi tempat pilihan yang pas karena pelayanannya yang ramah jadi kalau kikuk enggak di judesin justru dibantuin. Hidup @Shell,1934178028227281292,,,in,,0,0,0,https://x.com/undefined/status/1934178028227281292,1242017490911162368,
1934171285120331858,Sun Jun 15 08:49:04 +0000 2025,0,Gw beli bensin baik-baik minta diisi full baik-baik tapi pelayanan yg gw dapet? Gak ditanya mau isi apa mukanya masam ngasih kembalian kayak seolah-olah nyuruh gw pergi padahal kagak ada antrian. Gak salah gw ganti pake Shell mahal dikit tapi hospitalitynya terbukti ramah.,1934171285120331858,,,in,,0,0,0,https://x.com/undefined/status/1934171285120331858,826758522071191552,
1934058340465955100,Sun Jun 15 01:20:16 +0000 2025,0,Lupa kemaren Jumat mau cerita prestasi hari ini: bisa ngisi angin (ban) sendiri di pom bensin shell wkwk,1934058340465955100,,,in,,0,0,0,https://x.com/undefined/status/1934058340465955100,1399190449,
1933682752836284492,Sat Jun 14 00:27:49 +0000 2025,0,Pertami//na tai. Nyokap gue isi bensin full pake ron 90 bisa kena 30rb lebih. Gue isiin motornya full di Shell pake ron 92 cuma 29rb.,1933682752836284492,,,in,,0,0,0,https://x.com/undefined/status/1933682752836284492,1909191611072000000,
1933528966100627946,Fri Jun 13 14:16:43 +0000 2025,0,Nukerin poin di shell cuma dapet ini tiap isi bensin doi pasti di shell tapi tapi ngumpulin poin nya 6 tahun hahaha https://t.co/0Tb2X0juuu,1933528966100627946,https://pbs.twimg.com/media/GtVGV6ebMAI9adw.jpg,,in,,0,0,0,https://x.com/undefined/status/1933528966100627946,336458747,
1933482974319870268,Fri Jun 13 11:13:58 +0000 2025,7,Lg ngisi bensin di shell tbtb nemu food truck matcha lucu bgt,1933482974319870268,,,in,,0,2,0,https://x.com/undefined/status/1933482974319870268,2893864970,
1933095366909718957,Thu Jun 12 14:19:33 +0000 2025,0,@agtinmgy Isi 50 pertamax dari bensin kedip naiknya 4 di Shell isi 50 super yang ijo naiknya 5 batang padahal shell lebih mahal. Taukan kesimpulannya apa,1933167289995866214,,agtinmgy,in,,0,0,0,https://x.com/undefined/status/1933167289995866214,1209905353019670528,
1933001317477462516,Thu Jun 12 03:20:02 +0000 2025,0,Isi bensin di seluruh SPBU Shell dapatkan Cashback Rp100 Ribu dengan Reward BCA Promo hanya sampai 30 Juni 2025 Lihat info selengkapnya di https://t.co/47uOSOxRKH https://t.co/i7wZ5WyOfm,1933001317477462516,https://pbs.twimg.com/media/GtNmc-ebMAUmivj.jpg,,in,,0,0,0,https://x.com/undefined/status/1933001317477462516,198556824,
